playerName,playerId,contestantId,team_name,9,321,322,label,match_id,date
M. Čabraja,5f1erzxtvzncvf1wtqnv3fgmh,1ej3fkeq5d7359enihddsxzae,Rijeka,,0.053609851747751236,NaN,Hajduk Split vs Rijeka,8yamsvpq9x4o9jds7h925g7bo,2023-07-30
T. Fruk,6vlk7n6m7g38n5wa5zuvbsbxm,1ej3fkeq5d7359enihddsxzae,Rijeka,,0.030850473791360855,NaN,Hajduk Split vs Rijeka,8yamsvpq9x4o9jds7h925g7bo,2023-07-30
J. Obregón,93urt7r1m44u5cjok4or1h889,1ej3fkeq5d7359enihddsxzae,Rijeka,,0.024066288024187088,NaN,Hajduk Split vs Rijeka,8yamsvpq9x4o9jds7h925g7bo,2023-07-30
M. Livaja,1c7tr11lak5xwdw7s8b93zw7p,6ouaoxrghzeqpzqk02xn3t4r9,Hajduk Split,,0.031588565558195114,0.029,Hajduk Split vs Rijeka,8yamsvpq9x4o9jds7h925g7bo,2023-07-30
D. Melnjak,a96zxags19ar98mllxetuk4b9,6ouaoxrghzeqpzqk02xn3t4r9,Hajduk Split,,0.04813916236162186,NaN,Hajduk Split vs Rijeka,8yamsvpq9x4o9jds7h925g7bo,2023-07-30
F. Krovinović,bhtidrz3x054kpi4q0zqjo0r9,6ouaoxrghzeqpzqk02xn3t4r9,Hajduk Split,,0.014149487018585205,NaN,Hajduk Split vs Rijeka,8yamsvpq9x4o9jds7h925g7bo,2023-07-30
T. Fruk,6vlk7n6m7g38n5wa5zuvbsbxm,1ej3fkeq5d7359enihddsxzae,Rijeka,,0.04063832759857178,NaN,Hajduk Split vs Rijeka,8yamsvpq9x4o9jds7h925g7bo,2023-07-30
R. Pukštas,akxjvb02zugb5ytlw2jz1ku3u,6ouaoxrghzeqpzqk02xn3t4r9,Hajduk Split,,0.09917335212230682,0.0243,Hajduk Split vs Rijeka,8yamsvpq9x4o9jds7h925g7bo,2023-07-30
V. Odjidja-Ofoe,9hiut57u02lly1nfdixef8bth,6ouaoxrghzeqpzqk02xn3t4r9,Hajduk Split,,0.09430917352437973,NaN,Hajduk Split vs Rijeka,8yamsvpq9x4o9jds7h925g7bo,2023-07-30
M. Livaja,1c7tr11lak5xwdw7s8b93zw7p,6ouaoxrghzeqpzqk02xn3t4r9,Hajduk Split,,0.09695050865411758,NaN,Hajduk Split vs Rijeka,8yamsvpq9x4o9jds7h925g7bo,2023-07-30
